id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_hour,pickup_day,demand_period
id3693360,2,2016-04-15 20:01:00,2016-04-15 20:29:24,1,-73.86266326904298,40.76897048950195,-73.96941375732422,40.76070022583008,N,28.4,20,Friday,Off-Peak
id3130137,1,2016-03-05 16:32:51,2016-03-05 16:44:56,2,-73.9921646118164,40.72649002075195,-74.01101684570312,40.71609115600586,N,12.083333333333334,16,Saturday,Mid-Day
id0058657,1,2016-04-15 17:35:56,2016-04-15 17:40:16,1,-73.95591735839844,40.77824783325195,-73.951416015625,40.7707633972168,N,4.333333333333333,17,Friday,Peak
id1033682,2,2016-05-18 20:53:12,2016-05-18 21:22:27,1,-73.86354064941406,40.76970672607422,-73.96305847167967,40.763328552246094,N,29.25,20,Wednesday,Off-Peak
id0893836,2,2016-01-16 02:53:28,2016-01-16 03:10:25,5,-73.9918441772461,40.723945617675774,-73.95580291748048,40.669258117675774,N,16.95,2,Saturday,Off-Peak
id3511651,2,2016-03-22 17:45:25,2016-03-22 18:12:33,3,-73.97525024414062,40.7652702331543,-73.97519683837889,40.788768768310554,N,27.133333333333333,17,Tuesday,Peak
id3478174,1,2016-06-20 13:38:45,2016-06-20 13:50:39,2,-74.00799560546875,40.73939514160156,-73.99758148193358,40.7401123046875,Y,11.9,13,Monday,Mid-Day
id1964480,2,2016-01-31 00:25:27,2016-01-31 00:31:46,2,-74.00758361816406,40.72549819946289,-74.00955963134764,40.7382698059082,N,6.316666666666666,0,Sunday,Off-Peak
id3630673,1,2016-03-27 16:14:13,2016-03-27 16:24:31,1,-73.953369140625,40.77602005004882,-73.96785736083984,40.75579071044922,N,10.3,16,Sunday,Mid-Day
id2169395,2,2016-02-24 07:46:38,2016-02-24 07:50:23,3,-73.93759918212889,40.80438995361328,-73.9429931640625,40.8025016784668,N,3.75,7,Wednesday,Peak
id2076521,1,2016-05-10 10:22:45,2016-05-10 11:00:29,1,-73.95220184326173,40.798992156982415,-73.98783111572266,40.748001098632805,N,37.733333333333334,10,Tuesday,Peak
id3078058,2,2016-03-11 07:34:53,2016-03-11 07:44:41,6,-73.98783111572266,40.769649505615234,-73.9934310913086,40.7470703125,N,9.8,7,Friday,Peak
id3707642,2,2016-02-17 06:24:10,2016-02-17 07:02:28,1,-73.96500396728516,40.755474090576165,-73.77689361572266,40.644752502441406,N,38.3,6,Wednesday,Off-Peak
id2559927,1,2016-03-28 11:48:21,2016-03-28 12:10:49,1,-73.99185943603516,40.7442741394043,-73.9679946899414,40.761322021484375,N,22.466666666666665,11,Monday,Mid-Day
id3446990,2,2016-01-09 10:59:11,2016-01-09 11:06:45,1,-73.98735809326173,40.74439239501953,-73.99465179443358,40.74517059326172,N,7.566666666666666,10,Saturday,Peak
id2718656,2,2016-02-03 15:01:20,2016-02-03 15:08:51,1,-73.98822021484375,40.731548309326165,-73.97772216796875,40.738140106201165,N,7.516666666666667,15,Wednesday,Mid-Day
id3303046,2,2016-05-09 12:46:42,2016-05-09 13:05:22,2,-73.98291778564453,40.77756881713867,-73.95762634277344,40.76680374145508,N,18.666666666666668,12,Monday,Mid-Day
id2858138,2,2016-04-02 13:05:20,2016-04-02 13:21:51,1,-73.98491668701173,40.74515151977539,-73.99771881103516,40.754825592041016,N,16.516666666666666,13,Saturday,Mid-Day
id0628337,1,2016-06-20 17:19:41,2016-06-20 17:42:42,1,-73.98273468017578,40.74536895751953,-73.98870849609375,40.77671813964844,N,23.016666666666666,17,Monday,Peak
id1861009,1,2016-02-02 07:11:03,2016-02-02 07:12:02,1,-73.97802734375,40.75469970703125,-73.97591400146483,40.75762939453125,N,0.9833333333333333,7,Tuesday,Peak
id1807519,2,2016-05-05 21:57:46,2016-05-05 22:15:49,1,-73.98114776611328,40.7363510131836,-74.00196075439453,40.734981536865234,N,18.05,21,Thursday,Off-Peak
id1203307,2,2016-01-03 00:38:21,2016-01-03 00:44:53,4,-73.98121643066406,40.759742736816406,-73.99336242675781,40.752605438232415,N,6.533333333333333,0,Sunday,Off-Peak
id0964649,1,2016-06-11 19:16:44,2016-06-11 20:01:38,1,-73.78909301757811,40.642776489257805,-74.01251220703125,40.70265579223633,N,44.9,19,Saturday,Peak
id1227233,1,2016-02-20 11:53:36,2016-02-20 12:03:45,1,-73.99463653564453,40.75050735473633,-74.00586700439453,40.72557067871094,N,10.15,11,Saturday,Mid-Day
id0650330,1,2016-02-27 14:26:01,2016-02-27 14:55:25,1,-73.97286224365233,40.780723571777344,-73.99620819091797,40.72572326660156,N,29.4,14,Saturday,Mid-Day
id2927776,1,2016-05-05 12:33:15,2016-05-05 13:27:30,2,-73.86373901367188,40.769630432128906,-73.98492431640625,40.75103378295898,N,54.25,12,Thursday,Mid-Day
id3518973,2,2016-05-13 11:26:42,2016-05-13 11:43:21,3,-73.97286987304686,40.755409240722656,-73.95114135742188,40.78256988525391,N,16.65,11,Friday,Mid-Day
id3883486,2,2016-04-11 15:00:09,2016-04-11 15:16:50,1,-73.9539337158203,40.770469665527344,-73.91944885253906,40.795631408691406,N,16.683333333333334,15,Monday,Mid-Day
id1524437,1,2016-01-27 21:42:22,2016-01-27 22:08:16,1,-74.00532531738281,40.72155380249024,-73.94428253173827,40.67734146118164,N,25.9,21,Wednesday,Off-Peak
id3942294,2,2016-04-03 03:58:08,2016-04-03 04:10:02,5,-73.98099517822266,40.729488372802734,-73.95243072509764,40.77722930908203,N,11.9,3,Sunday,Off-Peak
id0643040,1,2016-04-09 10:26:32,2016-04-09 10:51:12,1,-74.01123046875,40.72848129272461,-73.9684066772461,40.76090240478516,N,24.666666666666668,10,Saturday,Peak
id0013007,1,2016-03-08 16:14:08,2016-03-08 16:21:28,1,-74.00400543212889,40.72770690917969,-73.99423980712889,40.726593017578125,N,7.333333333333333,16,Tuesday,Mid-Day
id3391096,2,2016-06-24 08:32:18,2016-06-24 08:36:01,1,-73.99114990234375,40.74974822998047,-73.99303436279298,40.74386215209961,N,3.716666666666667,8,Friday,Peak
id2786793,1,2016-04-16 20:02:03,2016-04-16 20:20:11,4,-74.0019989013672,40.71928024291992,-73.96360778808595,40.70180892944336,N,18.133333333333333,20,Saturday,Off-Peak
id0666206,1,2016-06-08 13:04:23,2016-06-08 13:15:43,1,-73.97933197021484,40.78460311889648,-73.96092987060547,40.80662536621094,N,11.333333333333334,13,Wednesday,Mid-Day
id0827304,2,2016-04-25 15:51:28,2016-04-25 16:12:12,2,-73.98996734619139,40.74085998535156,-73.96304321289062,40.71371841430664,N,20.733333333333334,15,Monday,Mid-Day
id3755015,1,2016-04-10 00:06:48,2016-04-10 00:22:41,1,-74.00225830078125,40.73457717895508,-73.9874267578125,40.722354888916016,N,15.883333333333333,0,Sunday,Off-Peak
id0139584,2,2016-05-10 21:16:29,2016-05-10 21:19:19,1,-73.96481323242188,40.807010650634766,-73.96099853515625,40.80218124389648,N,2.8333333333333335,21,Tuesday,Off-Peak
id0417642,2,2016-04-27 01:12:37,2016-04-27 01:21:45,1,-73.96678161621094,40.7642822265625,-73.93426513671875,40.803001403808594,N,9.133333333333333,1,Wednesday,Off-Peak
id2511911,2,2016-03-15 07:11:59,2016-03-15 07:32:17,1,-73.97799682617188,40.748210906982415,-73.86296081542967,40.768939971923835,N,20.3,7,Tuesday,Peak
id2528548,2,2016-05-14 00:54:57,2016-05-14 01:02:48,2,-73.9207992553711,40.75657272338867,-73.91787719726561,40.743263244628906,N,7.85,0,Saturday,Off-Peak
id2982176,1,2016-03-16 06:23:47,2016-03-16 06:31:26,1,-73.9803695678711,40.73216247558594,-73.97727966308595,40.75202941894531,N,7.65,6,Wednesday,Off-Peak
id3459035,2,2016-02-25 15:55:19,2016-02-25 16:56:06,2,-73.98402404785155,40.746360778808594,-73.84781646728516,40.723121643066406,N,60.78333333333333,15,Thursday,Mid-Day
id2771045,1,2016-06-05 11:04:47,2016-06-05 11:08:27,1,-73.86266326904298,40.7688102722168,-73.87106323242188,40.77370071411133,N,3.6666666666666665,11,Sunday,Mid-Day
id1547453,1,2016-03-18 22:55:58,2016-03-18 23:30:26,2,-73.98918914794923,40.76836395263672,-73.98846435546875,40.725784301757805,N,34.46666666666667,22,Friday,Off-Peak
id0190334,1,2016-06-19 19:11:18,2016-06-19 19:14:05,1,-73.97175598144531,40.7944221496582,-73.97085571289062,40.7882194519043,N,2.783333333333333,19,Sunday,Peak
id1723559,2,2016-05-20 23:08:32,2016-05-20 23:33:52,2,-73.95610809326173,40.776321411132805,-73.97422027587889,40.737060546875,N,25.333333333333332,23,Friday,Off-Peak
id3051540,1,2016-04-23 21:52:08,2016-04-23 22:01:59,1,-73.98817443847656,40.74098587036133,-74.00363922119139,40.74337387084961,N,9.85,21,Saturday,Off-Peak
id0926794,1,2016-02-20 16:46:16,2016-02-20 16:48:39,1,-73.95166778564453,40.77381134033203,-73.9470443725586,40.772659301757805,N,2.3833333333333333,16,Saturday,Mid-Day
id1394635,1,2016-04-12 00:41:48,2016-04-12 00:51:08,2,-74.00395965576173,40.741817474365234,-73.99478149414062,40.760555267333984,N,9.333333333333334,0,Tuesday,Off-Peak
id0478810,1,2016-06-12 07:47:48,2016-06-12 07:50:39,1,-73.99423217773438,40.75115203857422,-73.99434661865233,40.756309509277344,N,2.85,7,Sunday,Peak
id3328697,1,2016-06-06 21:34:36,2016-06-06 21:51:26,1,-73.9719467163086,40.750099182128906,-73.99345397949219,40.70246887207031,N,16.833333333333332,21,Monday,Off-Peak
id2508174,1,2016-06-04 21:27:40,2016-06-04 21:36:36,2,-73.97733306884764,40.772438049316406,-73.97511291503906,40.757488250732415,N,8.933333333333334,21,Saturday,Off-Peak
id2496172,2,2016-02-19 20:57:29,2016-02-19 21:06:44,2,-73.98434448242188,40.728851318359375,-73.9781951904297,40.74573516845703,N,9.25,20,Friday,Off-Peak
id3738397,1,2016-03-17 11:00:13,2016-03-17 11:22:00,1,-73.98222351074217,40.76227188110352,-73.99198913574217,40.74977111816406,N,21.783333333333335,11,Thursday,Mid-Day
id3936782,1,2016-03-09 13:37:34,2016-03-09 14:05:00,1,-73.96688079833984,40.78898620605469,-73.86223602294923,40.768829345703125,N,27.433333333333334,13,Wednesday,Mid-Day
id2339744,1,2016-04-18 15:34:23,2016-04-18 15:52:04,1,-73.95286560058595,40.7863655090332,-73.97207641601561,40.758655548095696,N,17.683333333333334,15,Monday,Mid-Day
id0852128,1,2016-03-22 15:50:11,2016-03-22 16:15:14,1,-73.982177734375,40.77475357055664,-73.97022247314453,40.76360702514648,N,25.05,15,Tuesday,Mid-Day
id3171964,1,2016-03-28 07:32:13,2016-03-28 07:40:40,1,-73.99993896484375,40.761497497558594,-73.99092864990233,40.75067901611328,N,8.45,7,Monday,Peak
id0496417,2,2016-03-19 14:06:13,2016-03-19 14:20:25,1,-74.00808715820312,40.73944854736328,-73.98989868164062,40.7392692565918,N,14.2,14,Saturday,Mid-Day
id0595584,2,2016-03-24 22:57:28,2016-03-24 23:25:40,1,-73.95440673828125,40.76617813110352,-73.95556640625,40.70206832885742,N,28.2,22,Thursday,Off-Peak
id1478858,2,2016-04-27 20:03:00,2016-04-27 20:11:55,1,-73.96262359619139,40.7724494934082,-73.97736358642578,40.781841278076165,N,8.916666666666666,20,Wednesday,Off-Peak
id1018599,1,2016-05-23 17:52:32,2016-05-23 18:17:44,1,-73.97560882568358,40.74869155883789,-73.98170471191406,40.76932907104492,N,25.2,17,Monday,Peak
id1288760,1,2016-03-05 12:05:16,2016-03-05 12:43:34,1,-73.97772979736328,40.74655532836913,-73.93927764892578,40.84784698486328,N,38.3,12,Saturday,Mid-Day
id2287384,2,2016-04-05 15:03:06,2016-04-05 15:23:32,1,-73.96636199951173,40.75801849365234,-73.99919891357422,40.73030090332031,N,20.433333333333334,15,Tuesday,Mid-Day
id1334147,1,2016-04-29 14:37:10,2016-04-29 14:52:18,1,-73.98541259765625,40.74427032470703,-73.99629974365233,40.74050521850586,N,15.133333333333333,14,Friday,Mid-Day
id0644048,1,2016-04-17 17:04:39,2016-04-17 17:13:51,3,-73.97386932373048,40.76422882080078,-73.98892211914062,40.74248504638672,N,9.2,17,Sunday,Peak
id1257294,1,2016-01-15 15:00:37,2016-01-15 15:23:25,1,-73.87459564208984,40.77407836914063,-73.98025512695312,40.7306022644043,N,22.8,15,Friday,Mid-Day
id2913052,2,2016-01-16 21:08:34,2016-01-16 21:28:18,2,-74.00572967529298,40.73381042480469,-73.9919662475586,40.72383880615234,N,19.733333333333334,21,Saturday,Off-Peak
id1741004,1,2016-01-08 22:38:18,2016-01-08 23:02:35,1,-73.87461090087889,40.77413558959961,-73.97176361083984,40.67223739624024,N,24.283333333333335,22,Friday,Off-Peak
id2074795,1,2016-01-26 18:03:38,2016-01-26 18:16:30,2,-73.96927642822266,40.76448822021485,-73.98281860351561,40.7723503112793,N,12.866666666666667,18,Tuesday,Peak
id2482332,2,2016-04-20 07:20:55,2016-04-20 07:40:14,1,-74.00511169433594,40.71910858154297,-73.97796630859375,40.74901580810546,N,19.316666666666666,7,Wednesday,Peak
id2374005,2,2016-05-17 14:52:32,2016-05-17 15:03:43,2,-74.00850677490233,40.720481872558594,-73.99874877929686,40.7372932434082,N,11.183333333333334,14,Tuesday,Mid-Day
id3447071,1,2016-05-12 06:18:31,2016-05-12 06:25:23,1,-74.00215911865233,40.729740142822266,-73.97797393798828,40.751953125,N,6.866666666666666,6,Thursday,Off-Peak
id1334677,1,2016-01-16 19:44:26,2016-01-16 20:06:25,1,-73.98506927490233,40.73249053955078,-74.01472473144531,40.70939636230469,N,21.983333333333334,19,Saturday,Peak
id3767921,1,2016-01-08 23:56:07,2016-01-09 00:04:48,3,-73.98001098632812,40.7462158203125,-73.99973297119139,40.7285270690918,N,8.683333333333334,23,Friday,Off-Peak
id1177853,2,2016-03-20 03:52:22,2016-03-20 04:03:52,2,-73.99913787841797,40.72795867919922,-73.97476196289062,40.72964859008789,N,11.5,3,Sunday,Off-Peak
id3362358,1,2016-04-29 17:57:52,2016-04-29 18:08:03,1,-73.99210357666014,40.743778228759766,-73.99243927001953,40.75387954711913,N,10.183333333333334,17,Friday,Peak
id3021440,2,2016-03-21 13:52:27,2016-03-21 13:54:36,1,-73.99569702148438,40.72932815551758,-73.99318695068358,40.734989166259766,N,2.15,13,Monday,Mid-Day
id3722659,2,2016-05-21 06:14:56,2016-05-21 06:20:01,1,-73.9784927368164,40.77790069580078,-73.96913146972656,40.76089096069336,N,5.083333333333333,6,Saturday,Off-Peak
id1440722,2,2016-06-04 19:00:41,2016-06-04 19:17:06,1,-74.00430297851561,40.72185897827149,-74.00202941894531,40.75070190429688,N,16.416666666666668,19,Saturday,Peak
id3616376,2,2016-06-04 09:16:02,2016-06-04 09:27:28,1,-73.93994140625,40.841041564941406,-73.92332458496092,40.82318115234375,N,11.433333333333334,9,Saturday,Peak
id3932887,1,2016-06-22 22:33:37,2016-06-22 22:38:57,1,-73.97301483154298,40.76081466674805,-73.98602294921875,40.76657485961913,N,5.333333333333333,22,Wednesday,Off-Peak
id3215734,2,2016-03-31 21:34:54,2016-03-31 22:03:07,2,-73.97609710693358,40.75962829589844,-73.99649810791014,40.683372497558594,N,28.216666666666665,21,Thursday,Off-Peak
id1744042,2,2016-01-07 20:23:39,2016-01-07 20:42:36,6,-73.98858642578125,40.72733688354492,-74.01763153076173,40.70598602294922,N,18.95,20,Thursday,Off-Peak
id1754006,1,2016-06-05 03:22:00,2016-06-05 03:25:46,1,-73.94778442382812,40.783218383789055,-73.95110321044923,40.7717399597168,N,3.7666666666666666,3,Sunday,Off-Peak
id2155908,1,2016-06-23 19:01:19,2016-06-23 19:20:38,1,-73.96818542480467,40.76473617553711,-73.96784210205078,40.765716552734375,N,19.316666666666666,19,Thursday,Peak
id2043228,1,2016-05-07 11:42:15,2016-05-07 11:52:43,1,-73.98164367675781,40.74092483520508,-73.99387359619139,40.72835159301758,N,10.466666666666667,11,Saturday,Mid-Day
id3887784,1,2016-06-06 10:18:54,2016-06-06 10:28:27,1,-73.97782135009764,40.76369857788086,-73.97892761230467,40.7837142944336,N,9.55,10,Monday,Peak
id3274421,2,2016-02-17 19:34:41,2016-02-17 19:40:47,1,-74.00627899169923,40.73368453979492,-74.00676727294923,40.7197380065918,N,6.1,19,Wednesday,Peak
id1438084,2,2016-03-20 11:01:53,2016-03-20 11:22:38,1,-73.97085571289062,40.75248336791992,-73.87271881103516,40.7744255065918,N,20.75,11,Sunday,Mid-Day
id3124726,1,2016-04-18 23:47:40,2016-04-18 23:52:48,3,-73.97586059570312,40.76102828979492,-73.9646224975586,40.75880813598633,N,5.133333333333334,23,Monday,Off-Peak
id2952108,1,2016-02-05 21:34:32,2016-02-05 21:38:48,1,-74.00444030761719,40.747722625732415,-73.99807739257811,40.740619659423835,N,4.266666666666667,21,Friday,Off-Peak
id1276557,2,2016-06-25 02:14:01,2016-06-25 02:35:08,2,-73.9874267578125,40.719921112060554,-73.98738098144531,40.71994018554688,N,21.116666666666667,2,Saturday,Off-Peak
id0450828,1,2016-05-24 17:51:23,2016-05-24 17:56:31,1,-73.96965789794923,40.76087951660156,-73.9622573852539,40.756256103515625,N,5.133333333333334,17,Tuesday,Peak
id0164401,1,2016-04-10 12:47:30,2016-04-10 12:56:21,2,-73.9957275390625,40.71669769287109,-73.98772430419923,40.73173522949219,N,8.85,12,Sunday,Mid-Day
id1991856,1,2016-03-12 15:19:58,2016-03-12 15:29:36,1,-73.97830963134764,40.78657150268555,-73.96125030517578,40.80655288696289,N,9.633333333333333,15,Saturday,Mid-Day
id3841864,2,2016-04-06 18:32:49,2016-04-06 18:45:47,1,-73.94534301757811,40.8077392578125,-73.9684066772461,40.78984069824219,N,12.966666666666667,18,Wednesday,Peak
id2384613,2,2016-02-29 08:26:43,2016-02-29 08:32:45,2,-74.0081787109375,40.73823928833008,-73.99891662597656,40.73479843139648,N,6.033333333333333,8,Monday,Peak
id2232339,1,2016-06-09 21:38:07,2016-06-09 22:14:32,1,-73.86335754394531,40.769927978515625,-73.98020172119139,40.74259948730469,N,36.416666666666664,21,Thursday,Off-Peak
id0363922,1,2016-02-24 11:34:42,2016-02-24 11:35:07,1,-73.99657440185547,40.732364654541016,-73.99657440185547,40.732364654541016,N,0.4166666666666667,11,Wednesday,Mid-Day
id1738362,2,2016-06-16 20:13:05,2016-06-16 20:22:28,1,-73.9851303100586,40.76319122314453,-73.98584747314453,40.75339889526367,N,9.383333333333333,20,Thursday,Off-Peak
id0361218,1,2016-03-01 14:14:56,2016-03-01 14:31:27,3,-73.97810363769531,40.74251174926758,-73.93605804443358,40.81706237792969,N,16.516666666666666,14,Tuesday,Mid-Day
id0122333,1,2016-03-31 19:28:04,2016-03-31 19:35:23,1,-73.97095489501953,40.7615623474121,-73.97553253173827,40.75641632080078,N,7.316666666666666,19,Thursday,Peak
id2248007,2,2016-04-30 18:41:11,2016-04-30 18:47:03,1,-73.96209716796875,40.76757049560546,-73.96424865722656,40.76765823364258,N,5.866666666666666,18,Saturday,Peak
id0733100,1,2016-05-12 22:29:27,2016-05-12 22:50:50,1,-73.98428344726561,40.761810302734375,-74.00791931152342,40.75153732299805,N,21.383333333333333,22,Thursday,Off-Peak
id1890282,2,2016-06-18 22:57:52,2016-06-18 23:05:06,1,-73.9666976928711,40.760398864746094,-73.94950103759764,40.772659301757805,N,7.233333333333333,22,Saturday,Off-Peak
id2616963,2,2016-02-07 02:48:26,2016-02-07 02:58:12,1,-73.9929428100586,40.75183868408203,-73.97501373291014,40.78279113769531,N,9.766666666666667,2,Sunday,Off-Peak
id0598627,2,2016-01-29 11:21:34,2016-01-29 11:27:34,1,-73.96456909179686,40.7671012878418,-73.97505187988281,40.75276947021485,N,6.0,11,Friday,Mid-Day
id1346565,1,2016-04-04 08:30:39,2016-04-04 08:50:53,1,-73.99944305419923,40.7426986694336,-73.98214721679686,40.76510238647461,N,20.233333333333334,8,Monday,Peak
id3472414,2,2016-02-17 20:54:02,2016-02-17 21:09:16,1,-73.97138214111328,40.75814056396485,-73.98343658447266,40.72216033935546,N,15.233333333333333,20,Wednesday,Off-Peak
id0808840,2,2016-04-28 06:46:50,2016-04-28 06:51:24,5,-73.99447631835938,40.75020217895508,-73.98583984375,40.75238800048828,N,4.566666666666666,6,Thursday,Off-Peak
id1839742,2,2016-06-07 00:08:40,2016-06-07 00:37:46,5,-73.98628234863281,40.753448486328125,-73.89962005615233,40.74920272827149,N,29.1,0,Tuesday,Off-Peak
id2504185,1,2016-06-25 23:31:35,2016-06-25 23:57:11,1,-73.98309326171875,40.72647857666016,-73.99103546142578,40.76555633544922,N,25.6,23,Saturday,Off-Peak
id1058652,1,2016-02-02 05:57:35,2016-02-02 06:02:09,1,-73.89412689208984,40.76852035522461,-73.91036987304686,40.77599334716797,N,4.566666666666666,5,Tuesday,Off-Peak
id2038999,1,2016-05-12 10:13:15,2016-05-12 10:58:01,1,-73.9964370727539,40.75938415527344,-74.01668548583984,40.704788208007805,N,44.766666666666666,10,Thursday,Peak
id3746737,2,2016-04-22 08:44:22,2016-04-22 08:49:59,5,-73.9743881225586,40.75291061401367,-73.9814224243164,40.74420166015625,N,5.616666666666666,8,Friday,Peak
id0293676,1,2016-03-27 02:57:19,2016-03-27 03:14:39,4,-73.98381042480467,40.7635612487793,-73.99372863769531,40.7208251953125,N,17.333333333333332,2,Sunday,Off-Peak
id3821521,2,2016-03-18 09:36:28,2016-03-18 09:42:45,1,-73.96013641357422,40.761985778808594,-73.94910430908203,40.7771110534668,N,6.283333333333333,9,Friday,Peak
id2414795,1,2016-05-23 13:30:11,2016-05-23 13:37:52,1,-73.96210479736328,40.77024841308594,-73.96607208251953,40.764698028564446,N,7.683333333333334,13,Monday,Mid-Day
id3845525,1,2016-03-20 14:41:27,2016-03-20 15:01:13,1,-73.98971557617188,40.756534576416016,-73.9551239013672,40.76882553100586,N,19.766666666666666,14,Sunday,Mid-Day
id2247866,2,2016-01-04 09:19:47,2016-01-04 09:46:40,1,-73.91019439697266,40.87459182739258,-73.96600341796875,40.805370330810554,N,26.883333333333333,9,Monday,Peak
id1190839,2,2016-04-04 20:02:08,2016-04-04 20:10:48,1,-73.988037109375,40.73210144042969,-73.97669982910156,40.75176239013672,N,8.666666666666666,20,Monday,Off-Peak
id1980969,1,2016-05-20 14:35:35,2016-05-20 14:47:14,1,-73.9791259765625,40.750164031982415,-73.97518920898438,40.74156951904297,N,11.65,14,Friday,Mid-Day
id3195940,1,2016-05-09 18:51:41,2016-05-09 18:59:32,1,-73.95232391357422,40.76628875732422,-73.957763671875,40.78237915039063,N,7.85,18,Monday,Peak
id2475978,1,2016-06-28 17:34:56,2016-06-28 18:24:46,1,-73.97522735595702,40.76144027709961,-73.9986572265625,40.71352767944336,N,49.833333333333336,17,Tuesday,Peak
id0240735,1,2016-06-05 15:00:54,2016-06-05 15:05:04,1,-73.99044036865233,40.756797790527344,-73.98436737060547,40.76437377929688,N,4.166666666666667,15,Sunday,Mid-Day
id1096996,2,2016-05-13 20:34:17,2016-05-13 20:48:43,6,-73.99208068847656,40.69491958618164,-74.01328277587889,40.71746063232422,N,14.433333333333334,20,Friday,Off-Peak
id3557517,2,2016-04-27 14:07:00,2016-04-27 14:48:51,2,-74.0048828125,40.70526123046875,-73.98249053955078,40.74925994873047,N,41.85,14,Wednesday,Mid-Day
id2247481,1,2016-01-14 13:10:00,2016-01-14 13:21:02,1,-74.0029067993164,40.74782180786133,-73.98346710205078,40.74412155151367,N,11.033333333333333,13,Thursday,Mid-Day
id1561249,2,2016-02-07 22:13:48,2016-02-07 22:32:37,1,-73.86345672607422,40.7699089050293,-73.96103668212889,40.76741027832031,N,18.816666666666666,22,Sunday,Off-Peak
id1339205,1,2016-03-10 11:43:28,2016-03-10 11:51:23,1,-73.88528442382812,40.773040771484375,-73.91661071777344,40.7705307006836,N,7.916666666666667,11,Thursday,Mid-Day
id3576537,1,2016-06-29 16:42:18,2016-06-29 16:57:25,1,-73.98157501220702,40.75873565673828,-73.96897888183594,40.76186752319336,N,15.116666666666667,16,Wednesday,Mid-Day
id1168668,2,2016-04-19 23:13:04,2016-04-19 23:16:29,1,-73.9474868774414,40.77983856201172,-73.94348907470702,40.787761688232415,N,3.4166666666666665,23,Tuesday,Off-Peak
id3606697,2,2016-02-24 17:03:42,2016-02-24 17:26:33,1,-73.86357116699219,40.76995086669922,-73.94670104980467,40.76607894897461,N,22.85,17,Wednesday,Peak
id3636242,2,2016-01-13 11:45:20,2016-01-13 11:52:10,1,-73.9952392578125,40.759368896484375,-73.9794921875,40.75313186645508,N,6.833333333333333,11,Wednesday,Mid-Day
id0625958,1,2016-04-20 05:26:23,2016-04-20 05:31:58,1,-73.95989990234375,40.81370162963867,-73.97336578369139,40.79271697998047,N,5.583333333333333,5,Wednesday,Off-Peak
id0225856,2,2016-06-08 18:26:07,2016-06-08 19:29:57,1,-73.97529602050781,40.7576560974121,-73.79031372070312,40.64374542236328,N,63.833333333333336,18,Wednesday,Peak
id0283002,1,2016-05-02 19:50:35,2016-05-02 19:58:13,1,-73.98890686035155,40.73857116699219,-73.99163055419923,40.74917984008789,N,7.633333333333334,19,Monday,Peak
id3556563,2,2016-02-01 18:23:13,2016-02-01 18:33:09,2,-73.9641876220703,40.79679870605469,-73.94949340820312,40.787891387939446,N,9.933333333333334,18,Monday,Peak
id0595620,2,2016-03-04 12:33:03,2016-03-04 12:46:05,1,-73.98983001708984,40.75149154663086,-73.98272705078125,40.75112915039063,N,13.033333333333333,12,Friday,Mid-Day
id2990204,1,2016-03-11 15:50:12,2016-03-11 15:55:48,1,-74.00575256347656,40.73668670654297,-73.99209594726561,40.738872528076165,N,5.6,15,Friday,Mid-Day
id2493970,2,2016-01-02 13:21:34,2016-01-02 13:36:58,1,-73.98381042480467,40.744049072265625,-73.86192321777344,40.76850128173828,N,15.4,13,Saturday,Mid-Day
id3875592,2,2016-03-12 16:07:21,2016-03-12 16:14:17,1,-73.99430084228516,40.72677993774414,-73.97979736328125,40.73748016357422,N,6.933333333333334,16,Saturday,Mid-Day
id3193762,2,2016-03-29 12:14:50,2016-03-29 12:25:56,2,-73.98410797119139,40.746131896972656,-73.9664535522461,40.75661087036133,N,11.1,12,Tuesday,Mid-Day
id3272184,1,2016-02-27 03:33:08,2016-02-27 03:51:33,1,-73.99073028564453,40.750991821289055,-73.94916534423827,40.82819747924805,N,18.416666666666668,3,Saturday,Off-Peak
id0579408,2,2016-05-17 01:07:50,2016-05-17 01:43:12,1,-73.98298645019531,40.76103973388672,-73.75296020507811,40.66835021972656,N,35.36666666666667,1,Tuesday,Off-Peak
id1309841,2,2016-03-23 06:43:09,2016-03-23 07:37:32,3,-73.7766876220703,40.64531707763672,-73.96460723876953,40.76232147216797,N,54.38333333333333,6,Wednesday,Off-Peak
id0471460,2,2016-05-01 15:14:41,2016-05-01 15:21:57,6,-73.94786071777344,40.77497100830078,-73.95970916748048,40.772010803222656,N,7.266666666666667,15,Sunday,Mid-Day
id0693596,2,2016-04-26 17:34:50,2016-04-26 17:39:33,1,-73.98200988769531,40.76418685913086,-73.98523712158203,40.758487701416016,N,4.716666666666667,17,Tuesday,Peak
id3493316,2,2016-05-06 21:19:13,2016-05-06 21:50:55,5,-73.86280822753906,40.76947021484375,-73.86280822753906,40.76947021484375,N,31.7,21,Friday,Off-Peak
id1914313,2,2016-04-30 03:11:18,2016-04-30 03:21:44,1,-74.01264953613281,40.70655059814453,-74.00113677978516,40.731258392333984,N,10.433333333333334,3,Saturday,Off-Peak
id1525068,2,2016-02-24 09:40:36,2016-02-24 10:13:49,2,-73.99964904785155,40.72172164916992,-73.97148895263672,40.76346969604492,N,33.21666666666667,9,Wednesday,Peak
